1,"貝多芬牙醫診所","桃園市","中壢區","中山東路二段173號","03-4363669","齒顎矯正科"
239,"黃乃靖牙醫診所","桃園市","桃園區","中正路638號","03-3554616","牙科一般科"
240,"偉玲牙醫診所","桃園市","桃園區","中山路449號","03-3359299","牙科一般科"
241,"杏宏牙醫診所","桃園市","桃園區","民生路287號1至2樓","03-3335993","牙科一般科"
242,"陳學偉牙醫診所","桃園市","桃園區","中平路101號","03-2200688","牙科一般科"
243,"福康牙醫診所","桃園市","桃園區","同安街406號1、2樓及408號1樓","03-3585249","牙科一般科"
244,"佳祥牙醫診所","桃園市","桃園區","國際路一段1170號1-2樓","03-2205347","牙科一般科"
245,"民生牙醫診所","桃園市","桃園區","民生路419號","03-3356749","牙科一般科"
246,"群益牙醫診所","桃園市","桃園區","永安路387號1樓","03-3389082","牙科一般科"
247,"陳霖茂牙醫診所","桃園市","桃園區","昆明路7號","03-3765827","牙科一般科"
248,"德恩牙醫診所","桃園市","桃園區","中正路1091號","03-3463351","牙科一般科"
249,"誠品牙醫診所","桃園市","桃園區","國際路一段1194號1樓","03-2200935","牙科一般科"
250,"久大牙醫診所","桃園市","桃園區","民族路140號","03-3390225","牙科一般科"
251,"何良善牙醫診所","桃園市","桃園區","介壽路513號","03-3674778","牙科一般科"
252,"臻美牙醫診所","桃園市","桃園區","永安北路398號1樓之3","03-3162022","牙科一般科"
253,"齊美牙醫診所","桃園市","桃園區","新生路5號","03-3398248","牙科一般科"
254,"朝陽牙醫診所","桃園市","桃園區","朝陽街一段77號","03-3313595","牙科一般科"
255,"大偉牙醫診所","桃園市","桃園區","中山路696號","03-3791166","牙科一般科"
256,"全品牙醫診所","桃園市","桃園區","中山北路47號","03-3371837","牙科一般科"
257,"健銓牙醫診所","桃園市","桃園區","長沙路92號","03-3763766","牙科一般科"
258,"康禾牙醫診所","桃園市","桃園區","莊敬路一段370號","03-3150852","牙科一般科"
259,"游偉斌牙醫診所","桃園市","桃園區","中山路153號2樓","03-3373764","牙科一般科"
260,"博安牙醫診所","桃園市","桃園區","民生路256號","03-3362726","牙科一般科"
261,"新田牙醫診所","桃園市","桃園區","同德十街39號","03-3012898","牙科一般科"
262,"明佑牙醫診所","桃園市","桃園區","桃鶯路286號","03-3634621","牙科一般科"
263,"新世紀牙醫診所","桃園市","桃園區","同安街568號1樓","03-3263152","牙科一般科"
264,"敦品牙醫診所","桃園市","桃園區","大興西路二段7號3樓","03-2160567","牙科一般科"
265,"上華牙醫診所","桃園市","桃園區","中山東路183號1、2樓","03-3318836","牙科一般科"
266,"明新牙醫診所","桃園市","桃園區","中正路318號","03-3380148","牙科一般科"
267,"國鼎牙醫診所","桃園市","桃園區","國鼎一街38號","03-3787676","牙科一般科"
268,"鈺盛牙醫診所","桃園市","桃園區","三民路三段496號","03-3678298","牙科一般科"
269,"名華牙醫診所","桃園市","桃園區","桃鶯路293號","03-3628466","牙科一般科"
270,"錦生牙醫診所","桃園市","桃園區","國際路一段1152號","03-2200991","牙科一般科"
271,"京瑋牙醫診所","桃園市","桃園區","大有路432號","03-3163126","牙科一般科"
272,"自強牙醫診所","桃園市","桃園區","自強路121號1-2樓","03-3335500","牙科一般科"
273,"龍安牙醫診所","桃園市","桃園區","龍安街62號","03-3787800","牙科一般科"
274,"新仁德牙醫診所","桃園市","桃園區","永安路253之2號","03-3363891","牙科一般科"
275,"同德牙醫診所","桃園市","桃園區","南平路190號","03-3161123","牙科一般科"
276,"立洋牙醫診所","桃園市","桃園區","莊二街184、186號","03-3172440","牙科一般科"
277,"齡雅牙科牙醫診所","桃園市","桃園區","中正路603號","03-3338876","牙科一般科"
278,"京采牙醫診所","桃園市","桃園區","中正路1376號","03-3171177","牙科一般科"
279,"陽光聯合牙醫診所","桃園市","桃園區","經國路234號1樓、4樓","03-3161196","牙科一般科"
280,"康齡牙醫診所","桃園市","桃園區","大興西路二段139巷28號1樓、30號1、2、3樓","03-3150355","牙科一般科"
281,"晴越牙醫診所","桃園市","桃園區","成功路二段70號1、2樓","03-3370511","牙科一般科"
282,"豐恩牙醫診所","桃園市","桃園區","民光東路260號","03-3175980","牙科一般科"
283,"益皓牙醫診所","桃園市","桃園區","大業路一段25號1-2樓","03-3326223","牙科一般科"
284,"全方位牙醫診所","桃園市","桃園區","同安街568號2、3樓","03-3166805","牙科一般科"
285,"大有牙醫診所","桃園市","桃園區","大有路654號","03-3587166","牙科一般科"
286,"南加大牙醫診所","桃園市","桃園區","三民路三段190號2樓","03-3315533","牙科一般科"
287,"向陽牙醫診所","桃園市","桃園區","延平路76號","03-3646168","牙科一般科"
288,"尚霖牙醫診所","桃園市","桃園區","中埔六街182號","03-3567536","牙科一般科"
289,"家欣牙醫","桃園市","桃園區","經國路205號","03-3166828","牙科一般科"
290,"優尚牙醫診所","桃園市","桃園區","莊敬路一段171號1至2樓","03-3553583","牙科一般科"
291,"尚揚牙醫診所","桃園市","桃園區","大興西路二段76巷3號2樓","03-3016322","牙科一般科"
292,"快樂牙醫診所","桃園市","桃園區","大業路一段331號1樓","03-3585093","牙科一般科"
293,"家和牙醫診所","桃園市","桃園區","宏昌七街68號1樓","03-3786768","牙科一般科"
294,"蕭敬愷齒顎矯正專科診所","桃園市","桃園區","中正路782號2樓","03-3578022","齒顎矯正科"
295,"佳樂牙醫診所","桃園市","桃園區","國聖一街12號","03-3783268","牙科一般科"
296,"葡萄藤牙醫診所","桃園市","桃園區","經國路62號1-2樓、78號1-2樓、80號2樓","03-3256606","牙科一般科"
297,"叮噹牙醫診所","桃園市","桃園區","中華路100號1樓","03-3322325","牙科一般科"
298,"豐成牙醫診所","桃園市","桃園區","國豐六街188號","03-3603676","牙科一般科"
299,"優利牙醫診所","桃園市","桃園區","大有路356號1樓(含1樓夾層)","03-3260021","牙科一般科"
300,"向日葵牙醫診所","桃園市","桃園區","復興路112號4樓之2",,"牙科一般科"
301,"淯群牙醫診所","桃園市","桃園區","中埔六街59號","03-3169397","牙科一般科"
302,"冠倫牙醫診所","桃園市","桃園區","大有路506號","03-3581727","牙科一般科"
303,"風采牙醫診所","桃園市","桃園區","中正路900號","03-3466622","牙科一般科"
304,"新成牙醫診所","桃園市","桃園區","大興路192巷4號1樓","03-3555809","牙科一般科"
305,"維佑牙醫診所","桃園市","桃園區","中正路745號1、2樓","03-3570031","牙科一般科"
306,"協和牙醫診所","桃園市","桃園區","中正路681號1、2樓","03-3263008","牙科一般科"
307,"家禾牙醫診所","桃園市","桃園區","天祥三街46、48號1樓","03-3558181","牙科一般科"
308,"禾康牙醫診所","桃園市","桃園區","大興路183號1樓","03-3566931","牙科一般科"
309,"禾豐牙醫診所","桃園市","桃園區","吉昌街218號1樓、2樓","03-3608889","牙科一般科"
310,"和悅牙醫診所","桃園市","桃園區","大興西路2段29號1樓","03-2150606","牙科一般科"
311,"寶山牙醫診所","桃園市","桃園區","寶山街63號1樓","03-3566631","牙科一般科"
312,"榮美麗緻牙醫診所","桃園市","桃園區","慈文路87號1樓","03-3579099","牙科一般科"
313,"微登牙醫診所","桃園市","桃園區","同德六街121號1-2樓",,"牙科一般科"
314,"展新牙醫診所","桃園市","桃園區","桃鶯路382-1號1樓","03-3679631","牙科一般科"
315,"達美牙醫診所","桃園市","桃園區","中平路 95號2樓","03-2200088","牙科一般科"
316,"潔德美學牙醫診所","桃園市","桃園區","同德11街78號1樓","03-3172286","牙科一般科"
317,"聖?牙醫診所","桃園市","桃園區","中正路1118號1-2樓",,"牙科一般科"
318,"藝文君品牙醫診所","桃園市","桃園區","南平路302-3號2樓","03-3561-118","牙科一般科"
319,"新悅牙醫診所","桃園市","桃園區","三民路1段123號1樓及2樓","03-3330200","牙科一般科"
320,"美麗新牙醫診所","桃園市","桃園區","中山東路29號2樓之1、2樓之2","03-3331309","牙科一般科"
321,"旭陽牙醫診所","桃園市","桃園區","成功路二段25號1樓","03-3383595","牙科一般科"
322,"建嘉牙醫診所","桃園市","桃園區","東興街31號1樓及鎮撫街37號1樓","03-3310678","牙科一般科"
323,"完美牙醫診所","桃園市","桃園區","春日路848號1樓、2樓","03-3465000","牙科一般科"
324,"健華牙醫診所","桃園市","桃園區","大興西路2段31號1樓","03-3015660","牙科一般科"
325,"瑞康牙醫診所","桃園市","桃園區","大興路132號1樓","03-3565333","牙科一般科"
326,"風采矯正牙醫診所","桃園市","桃園區","中正路888號1樓、888號2樓、890號2樓","03-3466620","牙科一般科"
327,"康喬口腔外科牙醫診所","桃園市","桃園區","中正路1121號2樓","03-3550610","牙科一般科"
328,"九登牙醫診所","桃園市","桃園區","永安路217號1樓","03-3318393","牙科一般科"
329,"明陽牙醫診所","桃園市","桃園區","大業路二段220號1樓","03-3168423","牙科一般科"
330,"維登牙醫診所","桃園市","桃園區","龍安街161號1樓","03-3693327","牙科一般科"
331,"瑞宏牙醫診所","桃園市","桃園區","國強一街255巷2號1樓及257號1樓","03-3705767","牙科一般科"
332,"合康美學牙醫診所","桃園市","桃園區","中埔六街7號1樓","03-3566388","牙科一般科"
333,"用心牙醫診所","桃園市","桃園區","民安路100號1樓","03-3350159","牙科一般科"
334,"藝品牙醫診所","桃園市","桃園區","中寧街3號1樓","03-3250820","牙科一般科"
335,"固德牙醫診所","桃園市","桃園區","中山路432號1、2樓","03-3320011","牙科一般科"
336,"宗賢牙醫診所","桃園市","桃園區","莊敬路一段191號地下1樓、1、2樓","03-3589826","牙科一般科"
337,"永家牙醫診所","桃園市","桃園區","中正路273號4樓及273-1號4樓","03-3367222","牙科一般科"
338,"澄禾牙醫診所","桃園市","桃園區","經國路56號1、2樓","03-3567656","牙科一般科"
339,"德爵牙醫診所","桃園市","桃園區","同德二街133號1樓","03-3553006","牙科一般科"
340,"品杏牙醫診所","桃園市","桃園區","春日路236號1樓、2樓","03-3471110","牙科一般科"
341,"康普牙醫診所","桃園市","龜山區","中興路一段99號1、2樓","03-3500337","牙科一般科"
342,"王治國牙醫診所","桃園市","龜山區","萬壽路二段1106號1樓","03-3502530","牙科一般科"
343,"新康牙醫診所","桃園市","龜山區","中興路166-3號","03-3500480","牙科一般科"
344,"全家牙醫診所","桃園市","龜山區","萬壽路二段1002之2號1樓","03-3506743","牙科一般科"
345,"翔泰牙醫診所","桃園市","龜山區","復興一路272號一樓","03-3961089","牙科一般科"
346,"文心牙醫診所","桃園市","龜山區","文昌ㄧ街13號","03-3961975","牙科一般科"
347,"長春藤牙醫診所","桃園市","龜山區","文化二路30之3號","03-3280006","牙科一般科"
348,"青山牙醫診所","桃園市","龜山區","復興一路30巷40號",,"牙科一般科"
349,"禾欣牙醫診所","桃園市","龜山區","復興一路108巷1號","03-3277895","牙科一般科"
350,"小哈佛牙醫診所","桃園市","龜山區","文化二路38-3號2樓之7",,"牙科一般科"
351,"正光牙醫診所","桃園市","龜山區","南祥路55號","03-3526313","牙科一般科"
352,"啟安牙醫診所","桃園市","龜山區","中興路412號1樓","03-3299055","牙科一般科"
353,"華雅牙醫診所","桃園市","龜山區","復興一路332號1樓","03-3185985","牙科一般科"
354,"孫福龍牙醫診所","桃園市","龜山區","自強南路694號1樓",,"牙科一般科"
355,"梵谷美學牙醫診所","桃園市","龜山區","南祥路83號1樓、85號1樓","03-3228818","牙科一般科"
356,"四維龍華牙醫診所","桃園市","龜山區","萬壽路一段132號1樓",,"牙科一般科"
357,"品悅牙醫診所","桃園市","龜山區","萬壽路一段230號1樓、2樓","02-82090106","牙科一般科"
358,"泓泰牙醫診所","桃園市","龜山區","萬壽路二段1242-1號1、2樓及1242-2號1、2樓","03-3192900","牙科一般科"
359,"立潔牙醫診所","桃園市","龜山區","文化二路34巷14弄20號1樓(含夾層)","03-3288383","牙科一般科"
360,"同心圓牙醫診所","桃園市","龜山區","中興路312號1樓","03-3207258","牙科一般科"
361,"蒲公英牙醫診所","桃園市","龜山區","復興北路32號1-2樓","03-3970132","牙科一般科"
362,"樂心牙醫診所","桃園市","龜山區","龍新街58號1樓","02-82008696","牙科一般科"
363,"安允牙醫診所","桃園市","龜山區","文化二路38-10號1樓","03-3273810","牙科一般科"
364,"口生牙醫診所","桃園市","龜山區","山鶯路38號","03-3334903","牙科一般科"
365,"順天牙醫診所","桃園市","龜山區","龍壽村宏慶街2號","02-82091097","牙科一般科"
366,"光華牙醫診所","桃園市","龜山區","萬壽路二段967號","03-3295542","牙科一般科"
367,"龜山楊牙醫診所","桃園市","龜山區","新路村萬壽路二段1008號","03-3205293","牙科一般科"
368,"東昇牙醫診所","桃園市","龜山區","中興路372之3號","03-3501105","牙科一般科"
369,"夏德仁牙醫診所","桃園市","龜山區","龜山村萬壽二段945號","03-3503768","牙科一般科"
370,"林國禎牙醫診所","桃園市","龜山區","山德村山鶯路23號","03-3207188","牙科一般科"
371,"福華牙醫診所","桃園市","龜山區","萬壽路一段243號","02-82092899","牙科一般科"
372,"宋洪德牙醫診所","桃園市","龜山區","萬壽路二段1052號","03-3205345","牙科一般科"
373,"民光牙醫診所","桃園市","八德區","介壽路一段745之1號1樓、2樓","03-3665081","牙科一般科"
374,"慶祥牙醫診所","桃園市","八德區","高城路32號","03-3643285","牙科一般科"
375,"大湳牙醫診所","桃園市","八德區","忠勇一街39號1樓","03-3673837","牙科一般科"
376,"爾美牙醫診所","桃園市","八德區","介壽路一段878號","03-3611716","牙科一般科"
377,"潔恩牙醫診所","桃園市","八德區","大和路132號1-2樓","03-3768125","牙科一般科"
378,"十大牙醫診所","桃園市","八德區","義勇街104號1樓","03-3670081","牙科一般科"
379,"陳建成牙醫診所","桃園市","八德區","介壽路二段1014號","03-3688070","牙科一般科"
380,"千大牙醫診所","桃園市","八德區","介壽路一段800號","03-3750999","牙科一般科"
381,"宏倫牙醫診所","桃園市","八德區","介壽路二段1167號","03-3680549","牙科一般科"
382,"新格牙醫診所","桃園市","八德區","介壽路一段926號","03-3669168","牙科一般科"
383,"優美牙醫診所","桃園市","八德區","桃鶯路56號1、2樓","03-3754393","牙科一般科"
384,"福安牙醫診所","桃園市","八德區","廣福路165號1樓","03-3714951","牙科一般科"
385,"中悅牙醫診所","桃園市","八德區","義勇街27號1、2、3、5樓及29號1樓","03-3777222","牙科一般科"
386,"興豐牙醫診所","桃園市","八德區","興豐路304-1號1樓、2樓","03-3651616","牙科一般科"
387,"禾悅牙醫診所","桃園市","八德區","建國路1180號、1182號、1180-1號","03-3661222","牙科一般科"
388,"樂沛牙醫診所","桃園市","八德區","大智路131號及133號1樓","03-3770885","牙科一般科"
389,"優品牙醫診所","桃園市","八德區","介壽路一段892號1-3樓","03-3663651","牙科一般科"
390,"康爾牙醫診所","桃園市","八德區","義勇街100號1-3樓","03-3622226","牙科一般科"
391,"泰豐牙醫診所","桃園市","八德區","廣福路192號1-2樓","03-3639912","牙科一般科"
392,"廣福牙醫診所","桃園市","八德區","廣福路134號1樓","03-3610996","牙科一般科"
393,"米淇牙醫診所","桃園市","八德區","忠勇街209號1樓","03-3770228","牙科一般科"
394,"上新牙醫診所","桃園市","八德區","介壽路一段1001號1樓","03-3665667","牙科一般科"
395,"十全牙醫診所","桃園市","八德區","介壽路二段31號","03-3621549","牙科一般科"
396,"南芳牙醫診所","桃園市","八德區","介壽路一段1005號","03-3617634","牙科一般科"
397,"惠森牙醫診所","桃園市","八德區","大同村廣福路156號","03-3634137","牙科一般科"
398,"慶生牙醫診所","桃園市","八德區","介壽路二段386號","03-3665380","牙科一般科"
399,"天保牙醫診所","桃園市","八德區","桃鶯路105號","03-3639886","牙科一般科"
400,"良璦牙醫診所","桃園市","八德區","介壽路一段910號","03-3633831","牙科一般科"
401,"立民牙醫診所","桃園市","八德區","介壽路二段423號","03-3637204","牙科一般科"
402,"聯宇牙醫診所","桃園市","八德區","銀和街85號1樓","03-3744130","牙科一般科"
403,"東洋牙醫診所","桃園市","八德區","介壽路二段1153號","03-3655439","牙科一般科"
404,"國泰牙醫診所","桃園市","大溪區","中央路151號","03-3883100","牙科一般科"
405,"信安牙科診所","桃園市","大溪區","慈湖路40號","03-3884808","牙科一般科"
406,"康絜牙醫診所","桃園市","大溪區","介壽路906號","03-3894912","牙科一般科"
407,"品品牙醫診所","桃園市","大溪區","介壽路79號","03-3906882","牙科一般科"
408,"聯華牙醫診所","桃園市","大溪區","中正東路13號","03-3881742","牙科一般科"
409,"嘉南牙醫診所","桃園市","大溪區","員林路一段217號","03-3895679","牙科一般科"
410,"京東牙醫診所","桃園市","大溪區","慈湖路76-1號1-2樓","03-3877757","牙科一般科"
411,"珈陞牙醫診所","桃園市","大溪區","民權東路10號","03-3877961","牙科一般科"
412,"昇洋牙醫診所","桃園市","大溪區","民權東路39號","03-3880633","牙科一般科"
413,"范牙醫診所","桃園市","大溪區","康莊路92號","03-3887118","牙科一般科"
414,"尚倫牙醫診所","桃園市","大溪區","慈湖路28號","03-3879588","牙科一般科"
415,"大千牙醫診所","桃園市","大溪區","員林路2段387號1樓","03-3908145","牙科一般科"
416,"爵欣牙醫診所","桃園市","大溪區","員林路一段175號1、2樓","03-3906155","牙科一般科"
417,"偉恩牙醫診所","桃園市","復興區","三民村11鄰31號","03-3825431","牙科一般科"
418,"賴牙醫診所","桃園市","大園區","中興街56號","03-3863011","牙科一般科"
419,"大園牙醫診所","桃園市","大園區","中山北路10號1樓","03-3867888","牙科一般科"
420,"惠鄰牙醫診所","桃園市","大園區","?林里3鄰?林路87號1樓","03-3835695","牙科一般科"
421,"黃炳日牙醫診所","桃園市","大園區","中山南路19號","03-3860612","牙科一般科"
422,"惠民牙醫診所","桃園市","大園區","中華路108 號","03-3866061","牙科一般科"
423,"大華牙醫診所","桃園市","大園區","中華路83號","03-3862351","牙科一般科"
424,"群盛牙醫診所","桃園市","大園區","中正東路19號","03-3855903","牙科一般科"
425,"慶林牙醫診所","桃園市","大園區","中正東路148號","03-3840790","牙科一般科"
426,"果林牙醫診所","桃園市","大園區","果林村三民路二段458號","03-4331080","牙科一般科"
427,"卡好牙醫診所","桃園市","大園區","中正東路三段594巷2號1樓","03-3814940","牙科一般科"
428,"東林牙醫診所","桃園市","大園區","華興路67號1樓2樓","03-3868456","牙科一般科"
429,"尚品牙醫診所","桃園市","大園區","中華路89號1樓","03-3856181","牙科一般科"
430,"聯新機場牙醫診所","桃園市","大園區","航站南路9號1樓","03-3983486","牙科一般科"
431,"永泰牙醫診所","桃園市","蘆竹區","南山路三段294號1樓","03-3240256","牙科一般科"
432,"康華牙醫診所","桃園市","蘆竹區","南上路19號1-2樓","03-3530789","牙科一般科"
433,"宏慈牙醫診所","桃園市","蘆竹區","南竹路一段92號","03-3788500","牙科一般科"
434,"京敦牙醫診所","桃園市","蘆竹區","吉林路142號1樓","03-2129702","牙科一般科"
435,"合心牙醫診所","桃園市","蘆竹區","大竹路518號","03-3131858","牙科一般科"
436,"維成牙醫診所","桃園市","蘆竹區","五福路86號1樓","03-3116110","牙科一般科"
437,"長興牙醫診所","桃園市","蘆竹區","大竹村大新路19號","03-3137122","牙科一般科"
438,"佳揚牙醫診所","桃園市","蘆竹區","中山路220號1樓","03-3529782","牙科一般科"
439,"臻品牙醫診所","桃園市","蘆竹區","中山路183號1樓","03-2122200","牙科一般科"
440,"健成牙醫診所","桃園市","蘆竹區","奉化路128號","03-2129377","牙科一般科"
441,"源泓牙醫診所","桃園市","蘆竹區","南昌路262之1號","03-2222005","牙科一般科"
442,"家恩牙醫診所","桃園市","蘆竹區","中正路157號","03-2222512","牙科一般科"
443,"哈佛牙醫診所","桃園市","蘆竹區","南崁路294號1-2樓","03-2120910","牙科一般科"
444,"謙謙牙醫診所","桃園市","蘆竹區","福祿一街220號","03-2220308","牙科一般科"
445,"捷登牙醫診所","桃園市","蘆竹區","南福街82號","03-3223372","牙科一般科"
446,"新亞牙醫診所","桃園市","蘆竹區","中山路137號1樓","03-2228226","牙科一般科"
447,"東暘牙醫診所","桃園市","蘆竹區","忠孝西路38號",,"牙科一般科"
448,"東信牙醫診所","桃園市","蘆竹區","奉化路184號1樓","03-3225288","牙科一般科"
449,"四季牙醫診所","桃園市","蘆竹區","吉林路149號1、2樓","03-2122120","牙科一般科"
450,"翔美牙醫診所","桃園市","蘆竹區","中正路235號1、2、3樓","03-3225272","牙科一般科"
451,"登峰牙醫診所","桃園市","蘆竹區","中正路369號","03-2125880","牙科一般科"
452,"吉慶牙醫診所","桃園市","蘆竹區","南山路一段25號1樓及地下室","03-2127707","牙科一般科"
453,"京典牙醫診所","桃園市","蘆竹區","大竹路428之10號1.2樓","03-3137575","牙科一般科"
454,"銘深牙醫診所","桃園市","蘆竹區","南崁路二段143號1樓、145號1樓","03-3213563","牙科一般科"
455,"京展牙醫診所","桃園市","蘆竹區","南崁路59號1樓",,"牙科一般科"
456,"糸爭瑩牙醫診所","桃園市","蘆竹區","中山路71號1樓","03-312-1887","牙科一般科"
457,"安欣牙醫診所","桃園市","蘆竹區","長春路94號1樓","03-3218599","牙科一般科"
458,"瑞恩牙醫診所","桃園市","蘆竹區","南竹路一段70號1樓、桃園街121號2樓","03-3520597","牙科一般科"
459,"璽悅牙醫診所","桃園市","蘆竹區","忠孝西路190號1樓、2樓","03-3218891","牙科一般科"
460,"弘醫牙醫診所","桃園市","蘆竹區","南崁路一段140號2樓之1","03-3128666","牙科一般科"
461,"優仕美牙醫診所","桃園市","蘆竹區","大竹路468號1樓","03-3132111","牙科一般科"
462,"華盛頓美學牙醫診所","桃園市","蘆竹區","中山路52號1樓及1樓夾層","03-3226333","牙科一般科"
463,"天仁牙醫診所","桃園市","蘆竹區","中正路132號","03-3525789","牙科一般科"
464,"芳川牙醫診所","桃園市","蘆竹區","南竹路一段1之7號","03-3227282","牙科一般科"
465,"微笑牙醫診所","桃園市","蘆竹區","中正路391號","03-3527655","牙科一般科"
466,"天一牙醫診所","桃園市","蘆竹區","中正路411號","03-3525246","牙科一般科"
467,"上林牙醫診所","桃園市","蘆竹區","南崁路203號","03-3528779","牙科一般科"
468,"吉美牙醫診所","桃園市","蘆竹區","南崁路346-1號","03-3229383","牙科一般科"
469,"宏福牙醫診所","桃園市","蘆竹區","大竹路555號","03-3233084","牙科一般科"
470,"惠群牙醫診所","桃園市","蘆竹區","南崁路272號","03-3210522","牙科一般科"
471,"三三牙醫診所","桃園市","蘆竹區","南崁路126號","03-3228964","牙科一般科"
